input_zip,route_class,fscskey,fscs_seq,distance_km,routing_basis,confidence_note
07422,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0284,007,8.047,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07423,EXACT_IMLS_OUTLET_ZIP,NJ0033,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07424,EXACT_IMLS_OUTLET_ZIP,NJ0259,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07428,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07430,EXACT_IMLS_OUTLET_ZIP,NJ0038,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07432,EXACT_IMLS_OUTLET_ZIP,NJ0040,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07435,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0232,002,7.303,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07436,EXACT_IMLS_OUTLET_ZIP,NJ0046,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07438,EXACT_IMLS_OUTLET_ZIP,NJ0231,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07439,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0284,005,4.786,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07440,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0245,002,1.442,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07442,EXACT_IMLS_OUTLET_ZIP,NJ0263,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07444,EXACT_IMLS_OUTLET_ZIP,NJ0245,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07446,EXACT_IMLS_OUTLET_ZIP,NJ0052,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07450,EXACT_IMLS_OUTLET_ZIP,NJ0055,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07451,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07452,EXACT_IMLS_SYSTEM_ZIP,NJ0027,,,EXACT_SYSTEM;TIE_FSCSKEY,EXACT_SYSTEM_ADMIN;NOT_NEARBY_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07456,EXACT_IMLS_OUTLET_ZIP,NJ0264,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07457,EXACT_IMLS_OUTLET_ZIP,NJ9006,001,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07458,EXACT_IMLS_OUTLET_ZIP,NJ0063,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07460,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0284,005,7.729,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07461,EXACT_IMLS_OUTLET_ZIP,NJ0284,006,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07462,EXACT_IMLS_OUTLET_ZIP,NJ0284,007,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07463,EXACT_IMLS_OUTLET_ZIP,NJ0064,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07465,EXACT_IMLS_OUTLET_ZIP,NJ0266,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07470,EXACT_IMLS_OUTLET_ZIP,NJ0267,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07474,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07480,EXACT_IMLS_OUTLET_ZIP,NJ0268,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07481,EXACT_IMLS_OUTLET_ZIP,NJ0069,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07495,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07501,EXACT_IMLS_OUTLET_ZIP,NJ0262,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07502,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0262,011,1.784,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07503,EXACT_IMLS_OUTLET_ZIP,NJ0262,008,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07504,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0019,002,1.921,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07505,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0262,002,0.677,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07506,EXACT_IMLS_OUTLET_ZIP,NJ0258,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07507,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07508,EXACT_IMLS_OUTLET_ZIP,NJ0257,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07509,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07510,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07511,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07512,EXACT_IMLS_OUTLET_ZIP,NJ0265,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07513,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0262,008,1.384,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07514,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0022,002,1.685,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07522,EXACT_IMLS_OUTLET_ZIP,NJ0262,011,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07524,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0262,002,1.576,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07538,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07542,EXACT_IMLS_OUTLET_ZIP,NJ0027,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07544,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07601,EXACT_IMLS_OUTLET_ZIP,NJ0028,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07602,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07603,EXACT_IMLS_OUTLET_ZIP,NJ0010,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07604,EXACT_IMLS_OUTLET_ZIP,NJ0030,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07605,EXACT_IMLS_OUTLET_ZIP,NJ0034,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07606,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0035,002,1.386,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07607,EXACT_IMLS_OUTLET_ZIP,NJ0039,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07608,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0035,002,1.537,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07620,ZCTA_NEAREST_ACTIVE_OUTLET,NY0761,007,3.823,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07621,EXACT_IMLS_OUTLET_ZIP,NJ0009,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07624,EXACT_IMLS_OUTLET_ZIP,NJ0013,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07626,EXACT_IMLS_OUTLET_ZIP,NJ0014,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07627,EXACT_IMLS_OUTLET_ZIP,NJ0015,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07628,EXACT_IMLS_OUTLET_ZIP,NJ0016,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07630,EXACT_IMLS_OUTLET_ZIP,NJ0020,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07631,EXACT_IMLS_OUTLET_ZIP,NJ0021,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07632,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0021,002,2.484,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07640,EXACT_IMLS_OUTLET_ZIP,NJ0029,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07641,EXACT_IMLS_OUTLET_ZIP,NJ0031,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07642,EXACT_IMLS_OUTLET_ZIP,NJ0032,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07643,EXACT_IMLS_OUTLET_ZIP,NJ0035,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07644,EXACT_IMLS_OUTLET_ZIP,NJ0036,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07645,EXACT_IMLS_OUTLET_ZIP,NJ0041,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07646,EXACT_IMLS_OUTLET_ZIP,NJ0042,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07647,EXACT_IMLS_OUTLET_ZIP,NJ0044,003,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07648,EXACT_IMLS_OUTLET_ZIP,NJ0045,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07649,EXACT_IMLS_OUTLET_ZIP,NJ0048,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07650,EXACT_IMLS_OUTLET_ZIP,NJ0049,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07652,EXACT_IMLS_OUTLET_ZIP,NJ0050,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07653,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07656,EXACT_IMLS_OUTLET_ZIP,NJ0051,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07657,EXACT_IMLS_OUTLET_ZIP,NJ0053,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07660,EXACT_IMLS_OUTLET_ZIP,NJ0054,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07661,EXACT_IMLS_OUTLET_ZIP,NJ0056,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07662,EXACT_IMLS_OUTLET_ZIP,NJ0058,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07663,EXACT_IMLS_SYSTEM_ZIP,NJ0060,,,EXACT_SYSTEM;TIE_FSCSKEY,EXACT_SYSTEM_ADMIN;NOT_NEARBY_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07666,EXACT_IMLS_OUTLET_ZIP,NJ0061,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07670,EXACT_IMLS_OUTLET_ZIP,NJ0062,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07675,EXACT_IMLS_OUTLET_ZIP,NJ0047,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07676,EXACT_IMLS_SYSTEM_ZIP,NJ0066,,,EXACT_SYSTEM;TIE_FSCSKEY,EXACT_SYSTEM_ADMIN;NOT_NEARBY_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07677,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0051,002,2.087,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07701,EXACT_IMLS_OUTLET_ZIP,NJ0195,005,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07702,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,005,0.964,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07703,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,005,1.387,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07704,EXACT_IMLS_OUTLET_ZIP,NJ0204,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07710,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07711,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0197,002,1.897,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07712,EXACT_IMLS_OUTLET_ZIP,NJ0197,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07716,EXACT_IMLS_OUTLET_ZIP,NJ0195,014,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07717,EXACT_IMLS_OUTLET_ZIP,NJ0199,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07718,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0211,002,2.713,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07719,EXACT_IMLS_SYSTEM_ZIP,NJ0200,,,EXACT_SYSTEM;TIE_FSCSKEY,EXACT_SYSTEM_ADMIN;NOT_NEARBY_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07720,EXACT_IMLS_OUTLET_ZIP,NJ0201,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07721,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0196,002,2.452,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07722,EXACT_IMLS_OUTLET_ZIP,NJ0195,004,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07723,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0209,003,1.716,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07724,EXACT_IMLS_OUTLET_ZIP,NJ0203,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07726,EXACT_IMLS_OUTLET_ZIP,NJ0195,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07727,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,008,4.146,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07728,EXACT_IMLS_OUTLET_ZIP,NJ0205,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07730,EXACT_IMLS_OUTLET_ZIP,NJ0195,006,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07731,EXACT_IMLS_OUTLET_ZIP,NJ0195,008,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07732,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,014,4.512,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07733,EXACT_IMLS_OUTLET_ZIP,NJ0195,007,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07734,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0219,002,2.442,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07735,EXACT_IMLS_OUTLET_ZIP,NJ0207,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07737,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,014,2.915,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07738,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,007,4.426,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07739,EXACT_IMLS_OUTLET_ZIP,NJ0208,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07740,EXACT_IMLS_OUTLET_ZIP,NJ0209,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07746,EXACT_IMLS_OUTLET_ZIP,NJ0195,009,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07747,EXACT_IMLS_OUTLET_ZIP,NJ0196,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07748,EXACT_IMLS_OUTLET_ZIP,NJ0211,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07750,EXACT_IMLS_OUTLET_ZIP,NJ0212,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07751,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0195,009,3.211,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07752,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07753,EXACT_IMLS_OUTLET_ZIP,NJ0213,002,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07754,OBSERVED_REFERENCE_INDIRECT_ONLY,,,,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST,INDIRECT_IMLS_SC;NO_FABRICATED_NEAREST;NOT_REJECTED;NOT_USPS_VALIDITY;NO_INVENTORY
07755,EXACT_IMLS_OUTLET_ZIP,NJ0195,011,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
07756,ZCTA_NEAREST_ACTIVE_OUTLET,NJ0197,002,0.972,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
07757,EXACT_IMLS_OUTLET_ZIP,NJ0195,010,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
